Unnamed: 0,food_code,food_name,food_group_nin,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,cholesterol_mg,allergies,region,Serving_Size_g,food_type,protein_calorie_ratio,nutrient_score,health_score,diversity_score,energy_category
812,SID214,Puliyodarai Rice,Vegetarian,360,60,8.727272727,13.09090909,6.545454545,7.636363636,0,Gluten,South India,100,lunch,0.02424242424,1.090909091,37,1,Medium
813,SID215,Onion Rice,Vegetarian,318,51.29032258,7.180645161,10.25806452,6.15483871,7.180645161,0,Gluten,South India,100,lunch,0.02258064516,1.025806452,33,1,Medium
814,SID216,Vegetable Pesarattu,Vegetarian,340,53.125,8.5,12.75,6.375,7.4375,0,Gluten,South India,100,dinner,0.025,1.0625,37,1,Medium
815,SID217,Chana Sundal,Vegetarian,220,30,7,8,5,6,0,Legumes,South India,100,lunch,0.03181818182,1,32.5,3,Medium
816,SID218,Tomato Upma,Vegetarian,302,45.3,8.053333334,10.06666667,5.033333334,6.04,0,Gluten,South India,100,breakfast,0.02666666667,1.006666667,36.5,1,Medium
817,SID219,Methi Thepla,Vegetarian,320,45,8,12,6,6,0,Gluten,South India,100,dinner,0.025,1,35,9,Medium
818,SID220,Beetroot Rice,Vegetarian,322,50.3125,8.05,10.0625,5.03125,7.04375,0,Gluten,South India,100,lunch,0.025,1.00625,38.5,1,Medium
819,SID221,Chili Methi Rice,Vegetarian,342,57,8.290909091,10.36363636,7.254545455,6.218181818,0,Gluten,South India,100,lunch,0.02424242424,1.036363636,33.5,1,Medium
820,SID222,Sambar with Rice,Vegetarian,344,52.12121212,9.381818182,12.50909091,6.254545454,6.254545454,0,Gluten,South India,100,lunch,0.02727272727,1.042424242,39,1,Medium
821,SID223,Vegetable Dosa,Vegetarian,316,45.87096774,7.135483871,12.23225806,5.096774194,6.116129032,0,Gluten,South India,100,breakfast,0.02258064516,1.019354839,32.5,3,Medium
822,SID224,Vegetable Masala Biryani,Vegetarian,442,63.14285715,10.52380952,18.94285714,9.471428572,7.366666667,0,Gluten,South India,100,lunch,0.02380952381,1.052380952,40.5,1,High
823,SID225,Palak Pakora,Vegetarian,235.9999999,34.41666665,5.899999997,7.866666663,3.933333332,5.899999997,0,Gluten,South India,100,snacks,0.025,0.9833333333,30,1,Medium
824,SID226,Mangalore Buns,Vegetarian,269,43.04,7.532,9.684,6.456,5.38,0,Gluten,South India,100,dinner,0.028,1.076,29,1,Medium
825,SID227,Chettinad Fish Fry,Non-Vegetarian,335.0000001,26.44736843,17.63157895,13.22368421,7.05263158,4.407894738,61.71052633,Fish,South India,100,dinner,0.05263157895,0.8815789474,43,1,Medium
826,SID228,Appam with Curry,Vegetarian,360,56.57142857,8.228571429,12.34285714,7.2,7.2,0,Gluten,South India,100,lunch,0.02285714286,1.028571429,35.5,1,Medium
827,SID229,Chana Biryani,Vegetarian,391,58.12162162,9.510810811,15.85135135,8.454054054,7.397297297,0,Legumes,South India,100,lunch,0.02432432432,1.056756757,38,2,Medium
828,SID230,Thayir Sadam,Vegetarian,280,45,7,8,6,6,0,Dairy,South India,100,dinner,0.025,1,31,1,Medium
829,SID231,Vegetable Sambar Rice,Vegetarian,344,52.12121212,9.381818182,12.50909091,6.254545454,6.254545454,0,Gluten,South India,100,lunch,0.02727272727,1.042424242,39,1,Medium
830,SID232,Peanut Rice,Vegetarian,322.0000002,48.78787881,7.80606061,9.757575762,5.854545457,5.854545457,0,Gluten,South India,100,lunch,0.02424242424,0.9757575758,35,1,Medium
831,SID233,Cucumber Pachadi,Vegetarian,113,13.03846154,1.738461538,4.346153846,5.215384615,3.476923077,0,Gluten,South India,100,dinner,0.01538461538,0.8692307692,7,1,Low
832,SID234,Chili Dosa,Vegetarian,336,56,7.84,13.44,8.96,6.72,0,Gluten,South India,100,breakfast,0.02333333333,1.12,28,1,Medium
833,SID235,Medu Vada with Sambar,Vegetarian,278,41.18518518,7.207407407,10.2962963,5.148148148,6.177777778,0,Gluten,South India,100,snacks,0.02592592593,1.02962963,32.5,2,Medium
834,SID236,Vegetable Uthappam,Vegetarian,326,50.9375,9.16875,10.1875,6.1125,7.13125,0,Gluten,South India,100,dinner,0.028125,1.01875,41,3,Medium
835,SID237,Rava Kesari,Vegetarian,228.0000001,29.55555556,3.377777779,6.755555557,16.88888889,3.377777779,0,Dairy,South India,100,dinner,0.01481481481,0.8444444444,-6,2,Medium
836,SID238,Curd Paratha,Vegetarian,336,52.5,7.35,12.6,6.3,6.3,0,Gluten,South India,100,breakfast,0.021875,1.05,31,1,Medium
837,SID239,Chettinad Chicken Masala,Non-Vegetarian,381.9999999,27.28571428,22.73809523,16.37142857,7.276190475,5.457142856,63.66666665,Meat,South India,100,lunch,0.05952380952,0.9095238095,65,1,High
838,SID240,Masala Pongal,Vegetarian,325.9999999,49.39393938,8.890909088,9.878787875,5.927272725,5.927272725,0,Gluten,South India,100,dinner,0.02727272727,0.9878787879,39,2,Medium
839,SID241,Tomato Rasam Rice,Vegetarian,344,52.12121212,9.381818182,12.50909091,6.254545454,6.254545454,0,Gluten,South India,100,lunch,0.02727272727,1.042424242,39,1,Medium
840,SID242,Vegetable Biryani with Raita,Vegetarian,415.0000002,55.33333335,9.222222226,13.83333334,7.37777778,6.455555558,0,Gluten,South India,100,lunch,0.02222222222,0.9222222222,42,2,High
841,SID243,Chili Gobi Rice,Vegetarian,378,59.4,8.64,15.12,7.56,6.48,0,Gluten,South India,100,lunch,0.02285714286,1.08,33.5,1,Medium
842,SID244,Mysore Pak,Vegetarian,275,27.5,4.583333333,13.75,22.91666666,3.666666666,0,Dairy,South India,100,dinner,0.01666666667,0.9166666667,-9.5,2,Medium
843,SID245,Kootu with Rice,Vegetarian,326,50.9375,9.16875,10.1875,5.09375,7.13125,0,Legumes,South India,100,lunch,0.028125,1.01875,42.5,2,Medium
844,SID246,Rice with Raita,Vegetarian,280,45,7,8,5,6,0,Gluten,South India,100,lunch,0.025,1,32.5,1,Medium
845,SID247,Chettinad Prawn Biryani,Non-Vegetarian,490,62.55319149,22.93617021,18.76595745,9.382978723,7.29787234,72.9787234,Shellfish,South India,100,lunch,0.04680851064,1.042553191,53.5,1,High
846,SID248,Palak Chapati,Vegetarian,344,53.75,9.675,12.9,6.45,6.45,0,Gluten,South India,100,dinner,0.028125,1.075,39,1,Medium
847,SID249,Vegetable Kootu Curry,Vegetarian,287.9999999,43.19999999,8.639999997,7.679999998,4.799999998,5.759999998,0,Legumes,South India,100,lunch,0.03,0.96,40.5,1,Medium
848,SID250,Spicy Fish Curry,Non-Vegetarian,374.0000001,22.26190477,24.93333334,16.02857143,8.014285717,5.342857145,62.33333336,Fish,South India,100,lunch,0.06666666667,0.8904761905,75.5,1,High
849,NID001,Butter Chicken,Non-Vegetarian,425.0000002,18.8888889,26.91666668,23.61111112,6.611111114,5.666666669,66.11111114,Meat,North India,100,lunch,0.06333333333,0.9311111111,80.5,2,High
850,NID002,Chole Bhature,Vegetarian,500,65,15,20,8,6,0,Gluten,North India,100,lunch,0.03,1,60,7,High
851,NID003,Shahi Paneer,Vegetarian,405,28.92857143,14.46428571,24.10714286,5.785714286,6.75,0,Dairy,North India,100,lunch,0.03571428571,0.9642857143,65,4,High
852,NID004,Aloo Paratha,Vegetarian,340,51.51515151,8.242424242,12.36363636,7.212121212,5.151515151,0,Gluten,North India,100,breakfast,0.02424242424,1.03030303,31.5,2,Medium
853,NID005,Dal Tadka,Vegetarian,363,46.67142857,12.44571429,15.55714286,5.185714286,6.222857143,0,Legumes,North India,100,lunch,0.03428571429,1.037142857,52.5,5,Medium
854,NID006,Paneer Tikka,Vegetarian,322,16.1,26.83333333,19.32,3.22,5.366666667,53.66666667,Dairy,North India,100,lunch,0.08333333333,1.073333333,80.5,5,Medium
855,NID007,Palak Paneer,Vegetarian,362,28.57894737,19.05263158,17.14736842,6.668421052,4.763157894,0,Dairy,North India,100,lunch,0.05263157895,0.9526315789,79.5,4,Medium
856,NID008,Lassi,Vegetarian,152,15.2,5.066666666,8.106666666,10.13333333,3.04,0,Dairy,North India,100,dinner,0.03333333333,1.013333333,11,3,Low
857,NID009,Kadhi Pakora,Vegetarian,381.9999999,42.97499999,9.549999999,17.19,4.774999999,5.729999999,0,Dairy,North India,100,snacks,0.025,0.955,44.5,2,Medium
858,NID010,Vegetable Pulao,Vegetarian,342,53.74285714,7.817142856,9.77142857,5.862857142,4.885714285,0,Gluten,North India,100,dinner,0.02285714286,0.9771428571,33,4,Medium
859,NID011,Rajma,Vegetarian,368,52.57142857,15.77142857,12.61714286,5.257142857,6.308571429,0,Legumes,North India,100,dinner,0.04285714286,1.051428571,64.5,1,Medium
860,NID012,Gulab Jamun,Vegetarian,270,43.2,5.4,10.8,16.2,3.24,0,Dairy,North India,100,dinner,0.02,1.08,3.5,2,Medium
861,NID013,Biriyani,Vegetarian,450,60,12,18,8,6,50,Meat,North India,100,dinner,0.02666666667,1,23,1,High
862,NID014,Masoor Dal,Vegetarian,303,48.69642857,16.23214286,7.575,5.410714286,6.492857143,0,Legumes,North India,100,lunch,0.05357142857,1.082142857,64.5,3,Medium
863,NID015,Methi Thepla,Vegetarian,256,40.96,6.144,8.192,4.096,5.12,0,Gluten,North India,100,dinner,0.024,1.024,28,9,Medium
864,NID016,Malai Kofta,Vegetarian,393,26.2,10.48,21.83333333,6.113333333,6.986666666,0,Dairy,North India,100,dinner,0.02666666667,0.8733333333,53.5,4,High
865,NID017,Pakoras,Vegetarian,275.9999999,34.49999999,6.899999997,11.82857142,4.928571427,4.928571427,0,Gluten,North India,100,snacks,0.025,0.9857142857,30.5,1,Medium
866,NID018,Dum Aloo,Vegetarian,382,45.23684211,10.05263158,18.09473684,6.031578947,5.02631579,0,Legumes,North India,100,dinner,0.02631578947,1.005263158,41,3,Medium
867,NID019,Navratan Korma,Vegetarian,400,43.90243902,9.756097561,19.51219512,6.829268293,5.853658537,0,Dairy,North India,100,dinner,0.0243902439,0.9756097561,41.5,2,High
868,NID020,Pulao,Vegetarian,337.9999999,54.67647058,6.958823528,9.941176468,5.964705881,4.970588234,0,Gluten,North India,100,dinner,0.02058823529,0.9941176471,29,3,Medium
869,NID021,Chana Masala,Vegetarian,320,48.48484848,11.63636364,7.757575758,4.848484848,6.787878788,0,Legumes,North India,100,dinner,0.03636363636,0.9696969697,54.5,8,Medium
870,NID022,Tandoori Roti,Vegetarian,191,37.13888889,6.366666666,3.183333333,5.305555555,2.122222222,0,Gluten,North India,100,lunch,0.03333333333,1.061111111,20.5,1,Low
871,NID023,Shrikhand,Vegetarian,233.9999999,29.24999999,5.849999998,9.749999997,19.49999999,2.924999999,0,Dairy,North India,100,dinner,0.025,0.975,0,6,Medium
872,NID024,Keema Matar,Vegetarian,389.9999999,34.12499999,21.44999999,17.54999999,7.799999997,5.849999998,38.99999999,Meat,North India,100,dinner,0.055,0.975,68,2,Medium
873,NID025,Chole,Vegetarian,339.9999999,53.42857141,11.65714285,7.771428569,3.885714285,6.799999998,0,Legumes,North India,100,dinner,0.03428571429,0.9714285714,56,2,Medium
874,NID026,Vegetable Korma,Vegetarian,382,45.23684211,10.05263158,18.09473684,6.031578947,6.031578947,0,Dairy,North India,100,dinner,0.02631578947,1.005263158,43,3,Medium
875,NID027,Paneer Butter Masala,Vegetarian,452,34.39130435,14.73913044,25.05652174,6.87826087,5.895652174,0,Dairy,North India,100,lunch,0.03260869565,0.9336956522,61.5,2,High
876,NID028,Chapati,Vegetarian,158,31.6,5.266666667,2.106666667,4.213333333,3.16,0,Gluten,North India,100,dinner,0.03333333333,1.053333333,20,1,Low
877,NID029,Saag Aloo,Vegetarian,300,40,8,12,5,5,0,Legumes,North India,100,dinner,0.02666666667,1,34.5,3,Medium
878,NID030,Dal Makhani,Vegetarian,402.0000002,43.07142859,14.35714286,17.22857144,6.700000003,5.742857145,0,Legumes,North India,100,lunch,0.03571428571,0.9571428571,61.5,3,High
879,NID031,Achari Paneer,Vegetarian,380,30,20,20,8,5,0,Dairy,North India,100,lunch,0.05263157895,1,78,1,Medium
880,NID032,Paratha,Vegetarian,294,52.92,7.056,11.76,8.232,5.88,0,Gluten,North India,100,breakfast,0.024,1.176,23.5,1,Medium
881,NID033,Shahi Paneer,Vegetarian,470,36.55555556,15.66666667,26.63333333,5.222222222,6.266666667,0,Dairy,North India,100,lunch,0.03333333333,0.9544444444,64.5,4,High
882,NID034,Gajar Halwa,Vegetarian,247.9999999,34.20689654,3.420689654,6.841379309,17.10344827,2.565517241,0,Dairy,North India,100,dinner,0.01379310345,0.8551724138,-8,2,Medium
883,NID035,Poori,Vegetarian,230,31.36363636,5.227272727,10.45454545,5.227272727,3.136363636,0,Gluten,North India,100,dinner,0.02272727273,1.045454545,18.5,1,Medium
884,NID036,Chicken Tikka,Non-Vegetarian,254.9999999,4.553571427,22.76785714,13.66071428,4.553571427,3.642857142,54.64285713,Meat,North India,100,lunch,0.08928571429,0.9107142857,70.5,2,Medium
885,NID037,Methi Paratha,Vegetarian,318,54.82758621,7.675862069,10.96551724,6.579310345,4.386206897,0,Gluten,North India,100,breakfast,0.02413793103,1.096551724,27,3,Medium
886,NID038,Vegetable Samosa,Vegetarian,274,43.84,6.576,10.96,7.672,4.384,0,Gluten,North India,100,snacks,0.024,1.096,21.5,3,Medium
887,NID039,Paneer Bhurji,Vegetarian,370,29.21052632,21.42105263,17.52631579,6.815789474,4.868421053,0,Dairy,North India,100,lunch,0.05789473684,0.9736842105,87.5,2,Medium
888,NID040,Keema Naan,Vegetarian,302,45.3,8.053333334,10.06666667,5.033333334,4.026666667,0,Gluten,North India,100,dinner,0.02666666667,1.006666667,32.5,1,Medium
889,NID041,Palak Paratha,Vegetarian,309,53.27586207,7.458620689,9.589655172,6.393103448,5.327586207,0,Gluten,North India,100,breakfast,0.02413793103,1.065517241,29,3,Medium
890,NID042,Lassi with Mint,Vegetarian,185,23.125,6.9375,10.40625,11.5625,4.625,0,Dairy,North India,100,dinner,0.0375,1.15625,17,1,Low
891,NID043,Saag,Vegetarian,286,40.85714286,9.192857143,10.21428571,5.107142857,6.128571429,0,Legumes,North India,100,dinner,0.03214285714,1.021428571,40.5,2,Medium
892,NID044,Alu Gobi,Vegetarian,319.0000001,39.87500001,5.981250001,14.953125,4.984375001,4.984375001,0,Legumes,North India,100,dinner,0.01875,0.996875,26.5,1,Medium
893,NID045,Biryani with Raita,Vegetarian,468,62.4,12.48,20.8,9.36,7.28,0,Meat,North India,100,lunch,0.02666666667,1.04,48.5,1,High
894,NID046,Malai Kofta,Vegetarian,405.9999999,38.66666665,11.6,21.26666666,7.73333333,5.799999998,0,Dairy,North India,100,dinner,0.02857142857,0.9666666667,48,4,High
895,NID047,Lahori Chicken,Non-Vegetarian,373.9999999,23.37499999,26.17999999,16.82999999,8.414999997,5.609999998,46.74999998,Meat,North India,100,lunch,0.07,0.935,85.5,1,Medium
896,NID048,Jeera Rice,Vegetarian,318,46.76470588,6.547058823,9.352941176,4.676470588,4.676470588,0,Gluten,North India,100,lunch,0.02058823529,0.9352941176,30.5,1,Medium
897,NID049,Pakistani Biryani,Vegetarian,482,68.10869565,15.7173913,18.86086956,9.430434782,8.382608695,52.39130435,Meat,North India,100,lunch,0.03260869565,1.047826087,37.5,1,High
898,NID050,Vegetable Pulao,Vegetarian,337.9999999,54.67647058,6.958823528,9.941176468,5.964705881,4.970588234,0,Gluten,North India,100,dinner,0.02058823529,0.9941176471,29,4,Medium
899,NID051,Paneer Do Pyaza,Vegetarian,372.0000001,27.90000001,16.74,18.6,5.580000001,5.580000001,0,Dairy,North India,100,lunch,0.045,0.93,75,1,Medium
900,NID052,Matar Pulao,Vegetarian,320,51.76470588,6.588235294,7.529411765,4.705882353,3.764705882,0,Gluten,North India,100,dinner,0.02058823529,0.9411764706,28.5,1,Medium
901,NID053,Chana Daal,Vegetarian,311.9999999,43.87499998,14.62499999,7.799999997,4.874999998,5.849999998,0,Legumes,North India,100,dinner,0.046875,0.975,64.5,3,Medium
902,NID054,Kadhi,Vegetarian,355,45.64285714,10.14285714,15.21428571,7.1,6.085714285,0,Dairy,North India,100,dinner,0.02857142857,1.014285714,41.5,1,Medium
903,NID055,Lassi with Fruit,Vegetarian,185,23.125,6.9375,10.40625,13.875,3.46875,0,Dairy,North India,100,dinner,0.0375,1.15625,12,1,Low
904,NID056,Aloo Gobi,Vegetarian,320,45,8,12,6,5,0,Legumes,North India,100,dinner,0.025,1,33,3,Medium
905,NID057,Dhokla,Vegetarian,196,38.11111111,5.444444445,4.355555556,5.444444445,3.266666667,0,Gluten,North India,100,dinner,0.02777777778,1.088888889,18.5,4,Low
906,NID058,Dal Fry,Vegetarian,326,41.91428571,13.04,9.314285713,4.657142857,5.588571428,0,Legumes,North India,100,lunch,0.04,0.9314285714,60.5,2,Medium
907,NID059,Kachori,Vegetarian,289,52.02,8.092,10.404,5.78,4.624,0,Gluten,North India,100,dinner,0.028,1.156,28.5,4,Medium
908,NID060,Shami Kebab,Vegetarian,275,9.821428573,24.55357143,14.73214286,5.892857144,3.928571429,68.75000001,Meat,North India,100,dinner,0.08928571429,0.9821428571,64,1,Medium
909,NID061,Khasta Kachori,Vegetarian,282,45.12,9.024,11.28,5.64,4.512,0,Gluten,North India,100,dinner,0.032,1.128,32.5,1,Medium
910,NID062,Rajma Chawal,Vegetarian,388,57.67567568,15.72972973,12.58378378,6.291891892,7.340540541,0,Legumes,North India,100,dinner,0.04054054054,1.048648649,65,1,Medium
911,NID063,Puri with Aloo,Vegetarian,367,52.42857143,8.388571429,15.72857143,7.34,6.291428572,0,Gluten,North India,100,dinner,0.02285714286,1.048571429,33.5,2,Medium
912,NID064,Chana Chaat,Vegetarian,209,40.63888889,6.966666667,5.805555556,3.483333333,4.644444445,0,Legumes,North India,100,snacks,0.03333333333,1.161111111,27.5,8,Low
913,NID065,Moong Dal,Vegetarian,270,36,12.6,5.400000001,4.5,6.300000001,0,Legumes,North India,100,lunch,0.04666666667,0.9,62.5,1,Medium
914,NID066,Chicken Seekh Kebab,Non-Vegetarian,322,11.10344828,31.64482759,19.9862069,6.662068966,4.44137931,66.62068966,Meat,North India,100,lunch,0.09827586207,1.089655172,83,2,Medium
915,NID067,Kachori with Sabzi,Vegetarian,302,48.53571428,8.628571428,10.78571429,6.471428571,5.392857143,0,Gluten,North India,100,lunch,0.02857142857,1.078571429,33,1,Medium
916,NID068,Palak Chaat,Vegetarian,207,27,5.400000001,6.300000001,3.6,3.6,0,Gluten,North India,100,snacks,0.02608695652,0.9,26,5,Medium
917,NID069,Navratan Dal,Vegetarian,329.0000001,47.00000001,11.28,8.460000002,5.640000001,5.640000001,0,Legumes,North India,100,lunch,0.03428571429,0.94,51,1,Medium
918,NID070,Dum Aloo,Vegetarian,410,51.25,12.3,18.45,7.175,7.175,0,Legumes,North India,100,dinner,0.03,1.025,51.5,3,Medium
919,NID071,Chicken Biryani,Non-Vegetarian,490,63.91304348,23.43478261,19.17391304,9.586956522,7.456521739,53.26086957,Meat,North India,100,lunch,0.04782608696,1.065217391,63.5,2,High
920,NID072,Vegetable Pakora,Vegetarian,230,34.5,5.75,11.5,8.05,5.75,0,Gluten,North India,100,snacks,0.025,1.15,19.5,4,Low
921,NID073,Sarson Da Saag,Vegetarian,375,53.57142857,10.71428571,16.07142857,8.571428572,5.357142857,0,Legumes,North India,100,dinner,0.02857142857,1.071428571,38,1,Medium
922,NID074,Chole,Vegetarian,332.0000001,47.42857145,14.22857143,7.588571432,3.794285716,6.640000003,0,Legumes,North India,100,dinner,0.04285714286,0.9485714286,68,2,Medium
923,NID075,Paneer Lababdar,Vegetarian,409.9999999,31.88888888,16.39999999,20.04444444,5.466666665,6.377777776,0,Dairy,North India,100,lunch,0.04,0.9111111111,77,3,High
924,NID076,Chana Masala,Vegetarian,320,48.48484848,11.63636364,7.757575758,4.848484848,6.787878788,0,Legumes,North India,100,dinner,0.03636363636,0.9696969697,54.5,8,Medium
925,NID077,Matar Paneer,Vegetarian,398,33.16666666,14.21428571,20.84761905,6.633333333,5.685714285,0,Dairy,North India,100,lunch,0.03571428571,0.9476190476,61.5,1,High
926,NID078,Vegetable Pakora,Vegetarian,260,47.27272727,8.272727272,9.454545454,7.090909091,5.909090909,0,Gluten,North India,100,snacks,0.03181818182,1.181818182,29,4,Medium
927,NID079,Chana Batata,Vegetarian,255,40.8,8.16,7.14,5.1,6.12,0,Legumes,North India,100,dinner,0.032,1.02,36.5,2,Medium
928,NID080,Gobhi Paratha,Vegetarian,289,46.44642857,7.225,9.289285714,6.192857143,5.160714286,0,Gluten,North India,100,breakfast,0.025,1.032142857,29,1,Medium
929,NID081,Paneer Ke Kebab,Vegetarian,274.9999999,9.482758617,23.70689654,14.22413792,5.68965517,3.793103447,47.41379308,Dairy,North India,100,lunch,0.08620689655,0.9482758621,74,1,Medium
930,NID082,Vegetable Paratha,Vegetarian,309,53.27586207,7.458620689,9.589655172,6.393103448,5.327586207,0,Gluten,North India,100,breakfast,0.02413793103,1.065517241,29,1,Medium
931,NID083,Moong Dal Chilla,Vegetarian,222,33.3,13.32,6.66,3.33,4.44,0,Gluten,North India,100,lunch,0.06,1.11,51.5,5,Low
932,NID084,Chana Chaat,Vegetarian,189,31.5,6.3,5.25,3.15,4.2,0,Legumes,North India,100,snacks,0.03333333333,1.05,27.5,8,Low
933,NID085,Shahi Pulao,Vegetarian,395.0000001,51.72619049,9.404761907,14.10714286,7.523809526,6.583333335,0,Gluten,North India,100,dinner,0.02380952381,0.9404761905,42,1,High
934,NID086,Chana Daal,Vegetarian,311.9999999,43.87499998,14.62499999,7.799999997,4.874999998,5.849999998,0,Legumes,North India,100,dinner,0.046875,0.975,64.5,3,Medium
935,NID087,Gobhi Masala,Vegetarian,318,42.4,8.48,14.84,5.3,6.36,0,Legumes,North India,100,dinner,0.02666666667,1.06,36.5,1,Medium
936,NID088,Chicken Korma,Non-Vegetarian,417.9999999,30.47916666,17.41666666,19.15833333,8.708333332,6.095833333,52.24999999,Meat,North India,100,lunch,0.04166666667,0.8708333333,49,2,High
937,NID089,Pulao,Vegetarian,342,53.74285714,7.817142856,9.77142857,5.862857142,4.885714285,0,Gluten,North India,100,dinner,0.02285714286,0.9771428571,33,3,Medium
938,NID090,Dal Makhani,Vegetarian,380,45.23809523,16.28571428,10.85714286,6.333333333,5.428571428,0,Legumes,North India,100,lunch,0.04285714286,0.9047619048,73.5,3,High
